brand,domain,scr_path,html_path
AT&T,u27980267.ct.sendgrid.net,apwg_sample_4190/2022-07/2022-07-14/2022-07-14-109129.png,apwg_sample_4190/2022-07/2022-07-14/2022-07-14-109129.html
Instagram,business-feedbackcustomers.xyz,apwg_sample_4190/2022-10/2022-10-05/2022-10-05-952670.png,apwg_sample_4190/2022-10/2022-10-05/2022-10-05-952670.html
AOL,eudhaolsdf.weebly.com,apwg_sample_4190/2022-01/2022-01-15/2022-01-15-10717.png,apwg_sample_4190/2022-01/2022-01-15/2022-01-15-10717.html
PayPal,paypal-limt-payment.com,apwg_sample_4190/2022-02/2022-02-16/2022-02-16-3109.png,apwg_sample_4190/2022-02/2022-02-16/2022-02-16-3109.html
Microsoft 365,shaepointtit.weebly.com,apwg_sample_4190/2022-02/2022-02-22/2022-02-22-30872.png,apwg_sample_4190/2022-02/2022-02-22/2022-02-22-30872.html
ING Group,ideai-betalingsplatform.xyz,apwg_sample_4190/2021-07/2021-07-18/2021-07-18-15754.png,apwg_sample_4190/2021-07/2021-07-18/2021-07-18-15754.html
Netflix,test.unri.ac.id,apwg_sample_4190/2022-11/2022-11-07/2022-11-07-257991.png,apwg_sample_4190/2022-11/2022-11-07/2022-11-07-257991.html
VTB Bank,vtb-promo2021.com,apwg_sample_4190/2021-08/2021-08-12/2021-08-12-5047.png,apwg_sample_4190/2021-08/2021-08-12/2021-08-12-5047.html
"Rakuten Group, Inc.",www2.rakutan.co.jploginvcx8dsa.nanonews.cn,apwg_sample_4190/2022-01/2022-01-13/2022-01-13-6948.png,apwg_sample_4190/2022-01/2022-01-13/2022-01-13-6948.html
Facebook,egeggege.000webhostapp.com,apwg_sample_4190/2021-08/2021-08-18/2021-08-18-9461.png,apwg_sample_4190/2021-08/2021-08-18/2021-08-18-9461.html
La Banque Postale,nyl.as,apwg_sample_4190/2021-11/2021-11-02/2021-11-02-34343.png,apwg_sample_4190/2021-11/2021-11-02/2021-11-02-34343.html
Facebook,somentes-filhotes.ml,apwg_sample_4190/2022-06/2022-06-26/2022-06-26-257094.png,apwg_sample_4190/2022-06/2022-06-26/2022-06-26-257094.html
Facebook,fbcom-5mkldu1h97.streamsteam.ca,apwg_sample_4190/2021-08/2021-08-28/2021-08-28-10442.png,apwg_sample_4190/2021-08/2021-08-28/2021-08-28-10442.html
Santander Bank,santander.net-2021.review,apwg_sample_4190/2021-10/2021-10-10/2021-10-10-222529.png,apwg_sample_4190/2021-10/2021-10-10/2021-10-10-222529.html
PayPal,cpokh5g7wc7hrbywy2qqh6ouqy-adwhj77lcyoafdy-www-paypal-com.translate.goog,apwg_sample_4190/2021-07/2021-07-28/2021-07-28-25722.png,apwg_sample_4190/2021-07/2021-07-28/2021-07-28-25722.html
Netflix,billingupdator.duckdns.org,apwg_sample_4190/2022-07/2022-07-04/2022-07-04-99117.png,apwg_sample_4190/2022-07/2022-07-04/2022-07-04-99117.html
United States Postal Service,track-ussps.com,apwg_sample_4190/2023-02/2023-02-17/2023-02-17-45318.png,apwg_sample_4190/2023-02/2023-02-17/2023-02-17-45318.html
DHL,94aed046629625446.temporary.link,apwg_sample_4190/2022-07/2022-07-05/2022-07-05-19169.png,apwg_sample_4190/2022-07/2022-07-05/2022-07-05-19169.html
POSB Bank,mail.tciss.in,apwg_sample_4190/2021-07/2021-07-27/2021-07-27-17307.png,apwg_sample_4190/2021-07/2021-07-27/2021-07-27-17307.html
VTB Bank,dlya-privituh-5000.ru,apwg_sample_4190/2021-08/2021-08-04/2021-08-04-47046.png,apwg_sample_4190/2021-08/2021-08-04/2021-08-04-47046.html
DHL,www.caryndrake.com,apwg_sample_4190/2022-10/2022-10-25/2022-10-25-1016784.png,apwg_sample_4190/2022-10/2022-10-25/2022-10-25-1016784.html
LinkedIn,quimicaolivos.com.ar,apwg_sample_4190/2022-06/2022-06-30/2022-06-30-619021.png,apwg_sample_4190/2022-06/2022-06-30/2022-06-30-619021.html
LinkedIn,laughs.live,apwg_sample_4190/2022-07/2022-07-13/2022-07-13-724.png,apwg_sample_4190/2022-07/2022-07-13/2022-07-13-724.html
Microsoft,loginauthcontrol.bizcomet.xyz,apwg_sample_4190/2021-12/2021-12-24/2021-12-24-63973.png,apwg_sample_4190/2021-12/2021-12-24/2021-12-24-63973.html
Paxful,idealproblemsolver.net,apwg_sample_4190/2021-11/2021-11-19/2021-11-19-169355.png,apwg_sample_4190/2021-11/2021-11-19/2021-11-19-169355.html
Microsoft,sreico.com,apwg_sample_4190/2022-01/2022-01-06/2022-01-06-36706.png,apwg_sample_4190/2022-01/2022-01-06/2022-01-06-36706.html
Orange,facture-enligne.duckdns.org,apwg_sample_4190/2021-10/2021-10-21/2021-10-21-183688.png,apwg_sample_4190/2021-10/2021-10-21/2021-10-21-183688.html
Banco Falabella,crm-clientes-enlinea.web.app,apwg_sample_4190/2021-07/2021-07-15/2021-07-15-20049.png,apwg_sample_4190/2021-07/2021-07-15/2021-07-15-20049.html
DHL,bm6u6h16amasqklbfvqyhklkkllokl.web.app,apwg_sample_4190/2021-07/2021-07-15/2021-07-15-20768.png,apwg_sample_4190/2021-07/2021-07-15/2021-07-15-20768.html
UniCredit,www.union-transakt.com,apwg_sample_4190/2021-07/2021-07-15/2021-07-15-20732.png,apwg_sample_4190/2021-07/2021-07-15/2021-07-15-20732.html
eBay,sign.in.eday.co.uk.ws.eayis.api.dllsigninusingssl.kahn9uwhfetvjgcjlabs1pqpnkz9cl.sslupcheckup.xyz,apwg_sample_4190/2021-07/2021-07-17/2021-07-17-13262.png,apwg_sample_4190/2021-07/2021-07-17/2021-07-17-13262.html
DHL,VQR.MX,apwg_sample_4190/2022-09/2022-09-07/2022-09-07-200931.png,apwg_sample_4190/2022-09/2022-09-07/2022-09-07-200931.html
Wells Fargo Bank,voltagestabilizersindia.com,apwg_sample_4190/2021-10/2021-10-19/2021-10-19-57146.png,apwg_sample_4190/2021-10/2021-10-19/2021-10-19-57146.html
DHL,bprmodernternate.com,apwg_sample_4190/2021-08/2021-08-23/2021-08-23-27522.png,apwg_sample_4190/2021-08/2021-08-23/2021-08-23-27522.html
Deutsche Bank AG,clinicadentalbernalycampuzano.com,apwg_sample_4190/2022-11/2022-11-04/2022-11-04-202404.png,apwg_sample_4190/2022-11/2022-11-04/2022-11-04-202404.html
DHL,mail.infinityeighttrading.com,apwg_sample_4190/2021-07/2021-07-18/2021-07-18-15592.png,apwg_sample_4190/2021-07/2021-07-18/2021-07-18-15592.html
Wells Fargo Bank,www.180-235-148-105.cprapid.com,apwg_sample_4190/2021-10/2021-10-30/2021-10-30-133943.png,apwg_sample_4190/2021-10/2021-10-30/2021-10-30-133943.html
DHL,bellawines.com.br,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180723.png,apwg_sample_4190/2021-10/2021-10-05/2021-10-05-180723.html
AT&T,bdsub.princeit.us,apwg_sample_4190/2022-03/2022-03-28/2022-03-28-68823.png,apwg_sample_4190/2022-03/2022-03-28/2022-03-28-68823.html
Outlook,ten-reminder-proudly-hill.trycloudflare.com,apwg_sample_4190/2021-10/2021-10-15/2021-10-15-211161.png,apwg_sample_4190/2021-10/2021-10-15/2021-10-15-211161.html
ING Group,s.id,apwg_sample_4190/2021-10/2021-10-30/2021-10-30-132863.png,apwg_sample_4190/2021-10/2021-10-30/2021-10-30-132863.html
Namecheap,palmmars.com,apwg_sample_4190/2022-09/2022-09-05/2022-09-05-152832.png,apwg_sample_4190/2022-09/2022-09-05/2022-09-05-152832.html
Banco Pichincha,insigneweingre.000webhostapp.com,apwg_sample_4190/2021-10/2021-10-14/2021-10-14-79010.png,apwg_sample_4190/2021-10/2021-10-14/2021-10-14-79010.html
MKB Bank,www.toku-shou.jp,apwg_sample_4190/2022-06/2022-06-21/2022-06-21-313617.png,apwg_sample_4190/2022-06/2022-06-21/2022-06-21-313617.html
Namecheap,myciti9-verified.org,apwg_sample_4190/2022-06/2022-06-16/2022-06-16-469123.png,apwg_sample_4190/2022-06/2022-06-16/2022-06-16-469123.html
Interac,thesecretgardenofmusic.com,apwg_sample_4190/2023-04/2023-04-08/2023-04-08-22044.png,apwg_sample_4190/2023-04/2023-04-08/2023-04-08-22044.html
Namecheap,wwvporlalpersonas.bch.cl.corecc.in,apwg_sample_4190/2022-11/2022-11-01/2022-11-01-187382.png,apwg_sample_4190/2022-11/2022-11-01/2022-11-01-187382.html
Netflix,lntesa4vhost196521.lowhost.ru,apwg_sample_4190/2022-02/2022-02-10/2022-02-10-27757.png,apwg_sample_4190/2022-02/2022-02-10/2022-02-10-27757.html
PayPal,www.paypalsecure.mcbroadbandbd.com,apwg_sample_4190/2022-01/2022-01-27/2022-01-27-11841.png,apwg_sample_4190/2022-01/2022-01-27/2022-01-27-11841.html
DHL,mail.shikarymotors.com,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-3647.png,apwg_sample_4190/2021-09/2021-09-28/2021-09-28-3647.html
Commonwealth Bank of Australia,commwealsecurred2022.ipq.co,apwg_sample_4190/2022-06/2022-06-20/2022-06-20-10727.png,apwg_sample_4190/2022-06/2022-06-20/2022-06-20-10727.html
Badoo,compwildcomtopasha.ml,apwg_sample_4190/2021-08/2021-08-07/2021-08-07-24625.png,apwg_sample_4190/2021-08/2021-08-07/2021-08-07-24625.html
Microsoft,hemptov.com,apwg_sample_4190/2021-09/2021-09-13/2021-09-13-27319.png,apwg_sample_4190/2021-09/2021-09-13/2021-09-13-27319.html
Wells Fargo Bank,flexo.hostinglabs.net,apwg_sample_4190/2021-10/2021-10-18/2021-10-18-105170.png,apwg_sample_4190/2021-10/2021-10-18/2021-10-18-105170.html
Apple,apple-ios-38.top,apwg_sample_4190/2022-12/2022-12-05/2022-12-05-155135.png,apwg_sample_4190/2022-12/2022-12-05/2022-12-05-155135.html
DHL,easyport.in,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4038.png,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4038.html
iCloud,apple-sign-ln-ios.vip,apwg_sample_4190/2021-12/2021-12-19/2021-12-19-36682.png,apwg_sample_4190/2021-12/2021-12-19/2021-12-19-36682.html
Facebook,logoogin.000webhostapp.com,apwg_sample_4190/2022-01/2022-01-24/2022-01-24-3618.png,apwg_sample_4190/2022-01/2022-01-24/2022-01-24-3618.html
Wells Fargo Bank,skygeeforu.xyz,apwg_sample_4190/2021-10/2021-10-01/2021-10-01-166727.png,apwg_sample_4190/2021-10/2021-10-01/2021-10-01-166727.html
Apple,inf0rmations-ver1fication-order-apps-785319421.opensaesauea.com,apwg_sample_4190/2022-06/2022-06-20/2022-06-20-11420.png,apwg_sample_4190/2022-06/2022-06-20/2022-06-20-11420.html
Yahoo,account.dompreluok.xyz,apwg_sample_4190/2021-07/2021-07-27/2021-07-27-16762.png,apwg_sample_4190/2021-07/2021-07-27/2021-07-27-16762.html
Apple,sandalci.com.tr,apwg_sample_4190/2021-07/2021-07-28/2021-07-28-25512.png,apwg_sample_4190/2021-07/2021-07-28/2021-07-28-25512.html
Piraeus Bank,winbank-suspended-gr.info,apwg_sample_4190/2022-11/2022-11-23/2022-11-23-105869.png,apwg_sample_4190/2022-11/2022-11-23/2022-11-23-105869.html
Microsoft 365,endhumantrafficking-al.idramedia.net,apwg_sample_4190/2021-10/2021-10-15/2021-10-15-214538.png,apwg_sample_4190/2021-10/2021-10-15/2021-10-15-214538.html
DHL,mail.plantmeet.com,apwg_sample_4190/2021-11/2021-11-16/2021-11-16-81757.png,apwg_sample_4190/2021-11/2021-11-16/2021-11-16-81757.html
DHL,584708.selcdn.ru,apwg_sample_4190/2021-08/2021-08-23/2021-08-23-27512.png,apwg_sample_4190/2021-08/2021-08-23/2021-08-23-27512.html
AT&T,maillahsydb873833993webmaillahsydb908177283.weebly.com,apwg_sample_4190/2022-02/2022-02-10/2022-02-10-29615.png,apwg_sample_4190/2022-02/2022-02-10/2022-02-10-29615.html
Facebook,aled2022.alwaysdata.net,apwg_sample_4190/2022-09/2022-09-25/2022-09-25-206493.png,apwg_sample_4190/2022-09/2022-09-25/2022-09-25-206493.html
Facebook,site-7750905-8276-7754.mystrikingly.com,apwg_sample_4190/2022-06/2022-06-06/2022-06-06-596425.png,apwg_sample_4190/2022-06/2022-06-06/2022-06-06-596425.html
LinkedIn,g2netting.com.au,apwg_sample_4190/2023-05/2023-05-26/2023-05-26-35300.png,apwg_sample_4190/2023-05/2023-05-26/2023-05-26-35300.html
Amazon,about.newamazonagain.xyz,apwg_sample_4190/2022-04/2022-04-01/2022-04-01-76095.png,apwg_sample_4190/2022-04/2022-04-01/2022-04-01-76095.html
BT Group,qdjfjks.weebly.com,apwg_sample_4190/2021-09/2021-09-16/2021-09-16-1821.png,apwg_sample_4190/2021-09/2021-09-16/2021-09-16-1821.html
Intesa Sanpaolo,nellasuaattenzionegentile.minogue.it,apwg_sample_4190/2021-10/2021-10-28/2021-10-28-135012.png,apwg_sample_4190/2021-10/2021-10-28/2021-10-28-135012.html
Dyson,dyshop.live,apwg_sample_4190/2021-07/2021-07-22/2021-07-22-18116.png,apwg_sample_4190/2021-07/2021-07-22/2021-07-22-18116.html
La Banque Postale,rpogroup.in,apwg_sample_4190/2022-01/2022-01-31/2022-01-31-15601.png,apwg_sample_4190/2022-01/2022-01-31/2022-01-31-15601.html
PayPal,www.investinet.net,apwg_sample_4190/2021-11/2021-11-18/2021-11-18-89983.png,apwg_sample_4190/2021-11/2021-11-18/2021-11-18-89983.html
DHL,mashinno.com,apwg_sample_4190/2022-06/2022-06-03/2022-06-03-467455.png,apwg_sample_4190/2022-06/2022-06-03/2022-06-03-467455.html
Paxful,mail.crptsecuty.xyz,apwg_sample_4190/2021-10/2021-10-09/2021-10-09-173447.png,apwg_sample_4190/2021-10/2021-10-09/2021-10-09-173447.html
PayPal,www.paypal-assest.tk,apwg_sample_4190/2021-09/2021-09-02/2021-09-02-15647.png,apwg_sample_4190/2021-09/2021-09-02/2021-09-02-15647.html
DHL,han.gl,apwg_sample_4190/2022-11/2022-11-17/2022-11-17-16967.png,apwg_sample_4190/2022-11/2022-11-17/2022-11-17-16967.html
Apple,www.appleusd.live,apwg_sample_4190/2021-10/2021-10-23/2021-10-23-143984.png,apwg_sample_4190/2021-10/2021-10-23/2021-10-23-143984.html
PayPal,67.158.195.61,apwg_sample_4190/2021-10/2021-10-28/2021-10-28-136528.png,apwg_sample_4190/2021-10/2021-10-28/2021-10-28-136528.html
Adobe,petersenhealthcare-e-care-docs.ga,apwg_sample_4190/2022-06/2022-06-29/2022-06-29-406942.png,apwg_sample_4190/2022-06/2022-06-29/2022-06-29-406942.html
ING Group,konesnsrceescom.com,apwg_sample_4190/2022-11/2022-11-29/2022-11-29-195253.png,apwg_sample_4190/2022-11/2022-11-29/2022-11-29-195253.html
Lloyds Bank,lloyds.device-client-history.com,apwg_sample_4190/2021-07/2021-07-30/2021-07-30-21628.png,apwg_sample_4190/2021-07/2021-07-30/2021-07-30-21628.html
OneDrive,spc.edu.in,apwg_sample_4190/2022-09/2022-09-06/2022-09-06-220207.png,apwg_sample_4190/2022-09/2022-09-06/2022-09-06-220207.html
Crypto.com,free-balance-tokenwallet.000webhostapp.com,apwg_sample_4190/2021-08/2021-08-13/2021-08-13-49596.png,apwg_sample_4190/2021-08/2021-08-13/2021-08-13-49596.html
Leboncoin,reglemtcartebcoin.000webhostapp.com,apwg_sample_4190/2021-11/2021-11-08/2021-11-08-141360.png,apwg_sample_4190/2021-11/2021-11-08/2021-11-08-141360.html
LinkedIn,solucoesgsa.com.br,apwg_sample_4190/2022-01/2022-01-11/2022-01-11-29544.png,apwg_sample_4190/2022-01/2022-01-11/2022-01-11-29544.html
AOL,wvwapprsvp.weebly.com,apwg_sample_4190/2021-10/2021-10-12/2021-10-12-45653.png,apwg_sample_4190/2021-10/2021-10-12/2021-10-12-45653.html
Square Bank,jeanninegarrett.net,apwg_sample_4190/2021-11/2021-11-01/2021-11-01-111555.png,apwg_sample_4190/2021-11/2021-11-01/2021-11-01-111555.html
Leboncoin,tracabilitefluxbcoin.000webhostapp.com,apwg_sample_4190/2021-11/2021-11-19/2021-11-19-170269.png,apwg_sample_4190/2021-11/2021-11-19/2021-11-19-170269.html
Piraeus Bank,mentormepakistan.com,apwg_sample_4190/2021-10/2021-10-01/2021-10-01-159839.png,apwg_sample_4190/2021-10/2021-10-01/2021-10-01-159839.html
LogowithButton,linktr.ee,apwg_sample_4190/2021-10/2021-10-03/2021-10-03-129267.png,apwg_sample_4190/2021-10/2021-10-03/2021-10-03-129267.html
Chase Bank,www.yosari.com,apwg_sample_4190/2021-10/2021-10-30/2021-10-30-133977.png,apwg_sample_4190/2021-10/2021-10-30/2021-10-30-133977.html
eBay,tinyurl.com,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4513.png,apwg_sample_4190/2022-02/2022-02-07/2022-02-07-4513.html
Microsoft,login.microsftonlinee.com,apwg_sample_4190/2021-07/2021-07-28/2021-07-28-25157.png,apwg_sample_4190/2021-07/2021-07-28/2021-07-28-25157.html
Microsoft,africansecrets.ca,apwg_sample_4190/2021-11/2021-11-23/2021-11-23-30642.png,apwg_sample_4190/2021-11/2021-11-23/2021-11-23-30642.html
OneDrive,irn-inc.com,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-22299.png,apwg_sample_4190/2021-09/2021-09-14/2021-09-14-22299.html
Leboncoin,relatifvirmntfrance.000webhostapp.com,apwg_sample_4190/2021-12/2021-12-11/2021-12-11-37140.png,apwg_sample_4190/2021-12/2021-12-11/2021-12-11-37140.html
DHL,egyeneshe.com,apwg_sample_4190/2022-12/2022-12-16/2022-12-16-12698.png,apwg_sample_4190/2022-12/2022-12-16/2022-12-16-12698.html
Facebook,securitycheckprotect.000webhostapp.com,apwg_sample_4190/2022-02/2022-02-24/2022-02-24-13098.png,apwg_sample_4190/2022-02/2022-02-24/2022-02-24-13098.html
Trust Wallet,crypto-rewardclaimz.tk,apwg_sample_4190/2021-09/2021-09-05/2021-09-05-28837.png,apwg_sample_4190/2021-09/2021-09-05/2021-09-05-28837.html
Trust Wallet,claimbnbrwrdapp.000webhostapp.com,apwg_sample_4190/2021-10/2021-10-14/2021-10-14-89037.png,apwg_sample_4190/2021-10/2021-10-14/2021-10-14-89037.html
Amazon,domaindecorations.top,apwg_sample_4190/2021-09/2021-09-09/2021-09-09-14153.png,apwg_sample_4190/2021-09/2021-09-09/2021-09-09-14153.html
Santander Bank,www.earn-my-time.com,apwg_sample_4190/2021-11/2021-11-11/2021-11-11-176600.png,apwg_sample_4190/2021-11/2021-11-11/2021-11-11-176600.html
Xclusivey,v0jy64m5r9j02zec16wktapxo.lowcarbfoods.org.uk,apwg_sample_4190/2021-12/2021-12-20/2021-12-20-35952.png,apwg_sample_4190/2021-12/2021-12-20/2021-12-20-35952.html
Rabobank,sounddirections.co.uk,apwg_sample_4190/2022-01/2022-01-19/2022-01-19-32019.png,apwg_sample_4190/2022-01/2022-01-19/2022-01-19-32019.html
Sumitomo Mitsui Banking Corporation,jhdd.fjcslad.cn,apwg_sample_4190/2022-01/2022-01-08/2022-01-08-31390.png,apwg_sample_4190/2022-01/2022-01-08/2022-01-08-31390.html
ABN AMRO Bank,forum-proxl.xyz,apwg_sample_4190/2022-04/2022-04-21/2022-04-21-379767.png,apwg_sample_4190/2022-04/2022-04-21/2022-04-21-379767.html
DHL,prestas-service.com,apwg_sample_4190/2021-08/2021-08-13/2021-08-13-49249.png,apwg_sample_4190/2021-08/2021-08-13/2021-08-13-49249.html
Canadian Imperial Bank of Commerce,47.90.250.166,apwg_sample_4190/2022-05/2022-05-03/2022-05-03-10819.png,apwg_sample_4190/2022-05/2022-05-03/2022-05-03-10819.html
E-Mail Provider,sfo3.digitaloceanspaces.com,apwg_sample_4190/2022-05/2022-05-22/2022-05-22-50806.png,apwg_sample_4190/2022-05/2022-05-22/2022-05-22-50806.html
Santander Bank,clubtpr.com,apwg_sample_4190/2022-12/2022-12-16/2022-12-16-12542.png,apwg_sample_4190/2022-12/2022-12-16/2022-12-16-12542.html
Wells Fargo Bank,splendidradio.com,apwg_sample_4190/2021-10/2021-10-31/2021-10-31-142155.png,apwg_sample_4190/2021-10/2021-10-31/2021-10-31-142155.html
Ecco,www.palladiumscarpe.com,apwg_sample_4190/2021-08/2021-08-19/2021-08-19-21349.png,apwg_sample_4190/2021-08/2021-08-19/2021-08-19-21349.html
Ecco,www.huntersouthafrica.co.za,apwg_sample_4190/2021-08/2021-08-06/2021-08-06-926.png,apwg_sample_4190/2021-08/2021-08-06/2021-08-06-926.html
Ecco,www.vansnewyorkus.com,apwg_sample_4190/2021-08/2021-08-04/2021-08-04-46548.png,apwg_sample_4190/2021-08/2021-08-04/2021-08-04-46548.html
eBay,pixelstudio.be,apwg_sample_4190/2021-08/2021-08-04/2021-08-04-46583.png,apwg_sample_4190/2021-08/2021-08-04/2021-08-04-46583.html
Ecco,palladiumschweiz.com,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-15581.png,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-15581.html
Netflix,cocoyell.com,apwg_sample_4190/2022-11/2022-11-02/2022-11-02-185538.png,apwg_sample_4190/2022-11/2022-11-02/2022-11-02-185538.html
BNP Paribas,ebfortis-be.firebaseapp.com,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-75227.png,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-75227.html
Ecco,www.riekergreece.com,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-12647.png,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-12647.html
Aeromexico,online.colreservas.com,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-15421.png,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-15421.html
LoginPage,nsavs36-ld-c.verizonwireless.com,apwg_sample_4190/2021-08/2021-08-02/2021-08-02-40081.png,apwg_sample_4190/2021-08/2021-08-02/2021-08-02-40081.html
Ecco,www.riekermexico.com,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-14791.png,apwg_sample_4190/2021-08/2021-08-10/2021-08-10-14791.html
PayPal,eservicecare.000webhostapp.com,apwg_sample_4190/2021-08/2021-08-12/2021-08-12-5505.png,apwg_sample_4190/2021-08/2021-08-12/2021-08-12-5505.html
Yahoo,veriftyaccountnow.weebly.com,apwg_sample_4190/2021-11/2021-11-20/2021-11-20-93390.png,apwg_sample_4190/2021-11/2021-11-20/2021-11-20-93390.html
LogowithButton,linktr.ee,apwg_sample_4190/2021-10/2021-10-08/2021-10-08-148221.png,apwg_sample_4190/2021-10/2021-10-08/2021-10-08-148221.html
PayPal,ppylognum203124.000webhostapp.com,apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178808.png,apwg_sample_4190/2021-10/2021-10-25/2021-10-25-178808.html
ANZ Bank,www.bhumipublishing.com,apwg_sample_4190/2022-09/2022-09-02/2022-09-02-142964.png,apwg_sample_4190/2022-09/2022-09-02/2022-09-02-142964.html
WhatsApp,l.wl.co,apwg_sample_4190/2021-09/2021-09-06/2021-09-06-17866.png,apwg_sample_4190/2021-09/2021-09-06/2021-09-06-17866.html
BT Group,btaccesslogin.weebly.com,apwg_sample_4190/2022-02/2022-02-01/2022-02-01-26327.png,apwg_sample_4190/2022-02/2022-02-01/2022-02-01-26327.html
Tesco Bank,thricame.com,apwg_sample_4190/2021-09/2021-09-01/2021-09-01-10441.png,apwg_sample_4190/2021-09/2021-09-01/2021-09-01-10441.html
eBay,mar-tec.co.za,apwg_sample_4190/2022-03/2022-03-31/2022-03-31-41269.png,apwg_sample_4190/2022-03/2022-03-31/2022-03-31-41269.html
Ozon,www.qk-shop.net.ru,apwg_sample_4190/2021-09/2021-09-26/2021-09-26-32401.png,apwg_sample_4190/2021-09/2021-09-26/2021-09-26-32401.html
Adobe,owefh.bezugsp.workers.dev,apwg_sample_4190/2021-11/2021-11-15/2021-11-15-186477.png,apwg_sample_4190/2021-11/2021-11-15/2021-11-15-186477.html
Namecheap,review-payments.org,apwg_sample_4190/2021-10/2021-10-27/2021-10-27-64056.png,apwg_sample_4190/2021-10/2021-10-27/2021-10-27-64056.html
Microsoft,alghanimia.com,apwg_sample_4190/2022-05/2022-05-09/2022-05-09-96110.png,apwg_sample_4190/2022-05/2022-05-09/2022-05-09-96110.html
Facebook,2hfgjfg.pagedemo.co,apwg_sample_4190/2022-01/2022-01-22/2022-01-22-16502.png,apwg_sample_4190/2022-01/2022-01-22/2022-01-22-16502.html
PayPal,sgcloud1.sgwebserver.com,apwg_sample_4190/2021-10/2021-10-31/2021-10-31-142784.png,apwg_sample_4190/2021-10/2021-10-31/2021-10-31-142784.html
TD Bank,germano.it,apwg_sample_4190/2021-08/2021-08-24/2021-08-24-2098.png,apwg_sample_4190/2021-08/2021-08-24/2021-08-24-2098.html
Deutsche Post,manjaddaaqiqah.com,apwg_sample_4190/2022-01/2022-01-04/2022-01-04-30956.png,apwg_sample_4190/2022-01/2022-01-04/2022-01-04-30956.html
